,user,tweet,date_tweet,tweet_id,keyword
77,Alex ❄️,@lambdagrrl I need to update the badges - I've still got a fucking nus LGBT one on there. also ever add all the patches I have,8/2/2020 17:51,1.23E+18,"nus,national university of singapore"
78,JustinSomnia,I will move on... I just need some time... MY WHOLE YEAR 2 is spent on NUS KDT,8/2/2020 17:46,1.23E+18,"nus,national university of singapore"
79,Reveluvly,"@dvahbomb Nus is legitimately one of the smartest main supports to ever touch the game and his mercy was incredible. His lucio improved so much throughout the season, he would be an upgrade for almost any team, he could be an amazing bench player and a phenomenal coach, he deserved OWL",8/2/2020 17:24,1.23E+18,"nus,national university of singapore"
80,molly 💕 #aceshigh,"as excited as i am for owl to finally start again, it still breaks my heart that nus and bumper won't be a part of it ;_;",8/2/2020 17:16,1.23E+18,"nus,national university of singapore"
81,Nusy🌸,"Hey you 
Come up with a caption 👇🏼 https://t.co/xVdUXBfQNN",8/2/2020 17:11,1.23E+18,"nus,national university of singapore"
82,Nusy🌸,Think like a proton and be positive ✍️,8/2/2020 17:07,1.23E+18,"nus,national university of singapore"
83,Bee Kay,@marcorubio Our Second word is: A- Nus: Marco and his party working together to spew sh**,8/2/2020 16:55,1.23E+18,"nus,national university of singapore"
84,Nusy🌸,Shame on mother Lanka 😰 https://t.co/MX7n4nAden,8/2/2020 16:54,1.23E+18,"nus,national university of singapore"
85,Liam G,@tututtzz @GojekOnTwitt @ryan_nus @bovaxsholeh @joki_berbakat @Hasby_Taris @TarzanMilenial @driverjambul @akun_12jamtupo @NS_driver Done 👌,8/2/2020 16:45,1.23E+18,"nus,national university of singapore"
86,Bradathon Nu (Late Night Drink Releases Tonight!),"@HimeJDesigns Hey everyone! I’m a comic writer who has had the chance to work with many great artists over the years. You can read my newest works here https://t.co/vHXLNR5JVY and here   https://t.co/pOLs5rgYPs support on Patreon if you can! Thanks everybody 

https://t.co/aOUwXFejhh",8/2/2020 16:34,1.23E+18,"nus,national university of singapore"
87,Nusy🌸,"Before using Twitter I use to say .. is there anything interest to do in this app ..there’s nothing but some bored tweets ..the most hatest 
But once I started using this 
Omg!theres nothing more wonderful than this . Ts super duper amazing",8/2/2020 16:21,1.23E+18,"nus,national university of singapore"
88,Kapila Gabadage,#SL exports value addition FURTHER never possible without TECHNOLOGY &amp; South Korea has being developing such technology through the KIST &amp; Singapore through the National University of Singapore. Have #SL had leapfrog plan to get transferred the APPROPRIATE technology to #SL EVEN?,8/2/2020 16:10,1.23E+18,"nus,national university of singapore"
89,stranger,"@WereldPijnCafe @citoyen12 @AlexanderOhrid @IloMagyar @Rolouzis @conreen9899 @nxumalo_terence @CharlesCatagnu5 @T3Baron @An0n_Truther @34ALL1 @Steve00816 @marikyork @need_history @aftab457 @LaurenLindsayDj @harshithbj2 @Test123_test321 @VendettaAnon1 @YusufPonders @rchavezm @crazyjane125 @pufpufpafpaf @SamiSoderlund @Tlcusa1 @claudiacrown1 @MavuHlophe @CristalPanther @brian92992 @Jay47310353 @SoulSurvivor60 @semprescettica @sewneo @TruthRtc @KarelDekeyzer @DwightMannsbrdn @Jennydenmark @wmeijer4 @Jo_Ozymandias @VonnyHoek @Freeflipfr @Joriskie @FreeInHart @Jay51177485 Deuteronomy 4:2 And there [on this dying animated Earth] ye shall serve gods, the work of men's hands, wood and stone, which neither see, nor hear, nor eat, nor smell.

https://t.co/PNPeNJKPLA https://t.co/X4SNm952LN",8/2/2020 16:05,1.23E+18,"nus,national university of singapore"
90,Nusy🌸,@muftimenk Sheik .plz do give an advice /twee on education for girls .most say girls should quit studies and stay back at home and have more concern about religious stuffs . We should prioritize religion that’s true but then  Islam allows even d girls to study. Plz I want advice r tweet,8/2/2020 16:03,1.23E+18,"nus,national university of singapore"
91,expastelline,nus a pamn ang season 4 sa stranger things oie,8/2/2020 16:03,1.23E+18,"nus,national university of singapore"
92,Gigi ⁷,wow.....NUS just sent out a circular saying we need to submit temperature online twice a day plus we have to take photo of our thermometer lmao,8/2/2020 16:02,1.23E+18,"nus,national university of singapore"
93,PaulGodsmark,@DataCoronavirus @nus_sling .@DataCoronavirus - please DM me.,8/2/2020 16:01,1.23E+18,"nus,national university of singapore"
94,Stock News Times,"Nu Skin Enterprises, Inc. $NUS Receives $49.50 Consensus PT from Analysts  https://t.co/6aOXYtpUiY",8/2/2020 15:59,1.23E+18,"nus,national university of singapore"
95,tin,@harbyyn sorry nus,8/2/2020 15:21,1.23E+18,"nus,national university of singapore"
96,Sammy,@nus_sling don't have case 26,8/2/2020 15:00,1.23E+18,"nus,national university of singapore"
97,NUS,"The University has ramped up measures that will take effect on Mon, 10 Feb to ensure the safety of our community. Let's stay vigilant &amp; adopt good personal hygiene practices to safeguard our community against #nCoV2019. #NUSCares

More at https://t.co/U00GQ0T4wA. https://t.co/kA90LJnMLi",8/2/2020 14:46,1.23E+18,"nus,national university of singapore"
98,nCov news reporter,thought of taking up my deg at NUS but i need to be a pervert &amp; idk,8/2/2020 14:40,1.23E+18,"nus,national university of singapore"
99,Quinn Runkle,"Amazing to hear @alexforeurope at the #Cradle20 conference speak with such passion and enthusiasm for a radical transformation of the education system, with shout outs to #TeachTheFuture @UKSCN1 and @sosukcharity / NUS' sustainability research. https://t.co/NPdpbxrUtq",8/2/2020 14:36,1.23E+18,"nus,national university of singapore"
