Date,Sentiment
18/4/2020 0:35,4
18/4/2020 0:34,4
18/4/2020 0:33,4
18/4/2020 0:27,4
18/4/2020 0:22,4
18/4/2020 0:16,4
18/4/2020 0:12,4
18/4/2020 0:12,4
18/4/2020 0:02,0
17/4/2020 23:56,4
17/4/2020 23:55,4
17/4/2020 23:55,4
17/4/2020 23:52,4
17/4/2020 23:42,4
17/4/2020 23:40,4
17/4/2020 23:37,4
17/4/2020 23:35,0
17/4/2020 23:19,0
17/4/2020 23:15,4
17/4/2020 23:15,4
17/4/2020 23:14,0
17/4/2020 23:14,4
17/4/2020 23:13,0
17/4/2020 23:13,0
17/4/2020 23:11,4
17/4/2020 23:09,4
17/4/2020 23:00,4
17/4/2020 22:57,0
17/4/2020 22:54,4
17/4/2020 22:45,4
17/4/2020 22:44,4
17/4/2020 22:43,4
17/4/2020 22:42,4
17/4/2020 22:40,0
17/4/2020 22:38,4
17/4/2020 22:37,4
17/4/2020 22:36,4
17/4/2020 22:33,4
17/4/2020 22:32,4
17/4/2020 22:31,4
17/4/2020 22:29,4
17/4/2020 22:27,4
17/4/2020 22:26,4
17/4/2020 22:19,0
17/4/2020 22:17,4
17/4/2020 22:16,0
17/4/2020 22:08,4
17/4/2020 22:08,4
17/4/2020 22:03,4
17/4/2020 22:01,4
17/4/2020 21:59,0
17/4/2020 21:56,0
17/4/2020 21:55,0
17/4/2020 21:50,0
17/4/2020 21:50,4
17/4/2020 21:48,4
17/4/2020 21:47,4
17/4/2020 21:45,4
17/4/2020 21:44,4
17/4/2020 21:42,4
